ID,s_id,grade,subject,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1612,2071,2,science,35,81.17,28.39,26,25.77,17.5,20,82.86,42.86,0,0,0,0,0,0,0,0,8.57,8.57,5.71,0,14.29,5.71,11.43,8.57,8.57,0,2.86,11.43,0,0,0,0,0,0,0,0,0,0,0,17.14,0,5.71,0,0,11.43,0,0,0,0,0,2.86,0,0,0,2.86,2.86,0,2.86,0,0,0,5.71,5.71,0,17.14,2.86,11.43,2.86,0,0,0,0,0,0,2.86,0,0,2.86,0,0,5.71,5.71,0,0,0,0,0,0,0,0,0,0
1613,2071,2,social,14,29.3,99,1,99,14,28.57,85.71,57.14,14.29,14.29,0,7.14,0,7.14,0,0,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,28.57,0,0,0,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,7.14,0,14.29,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1614,2075,1,science,31,1,83.34,8.87,25.77,10.33,25.81,90.32,54.84,22.58,16.13,6.45,3.23,0,0,6.45,6.45,0,0,16.13,3.23,16.13,0,25.81,0,0,3.23,0,0,6.45,3.23,3.23,0,3.23,0,12.9,0,0,0,0,29.03,6.45,12.9,9.68,0,0,0,3.23,0,0,0,3.23,0,0,0,3.23,12.9,3.23,0,3.23,0,6.45,0,19.35,3.23,9.68,0,0,9.68,0,0,3.23,0,3.23,3.23,0,0,0,0,0,0,12.9,9.68,0,0,0,0,0,0,0,3.23,0,0
1615,2075,1,social,48,56.25,96.95,14.24,25.77,16,16.67,83.33,58.33,18.75,12.5,4.17,4.17,0,4.17,0,6.25,10.42,10.42,12.5,2.08,6.25,0,22.92,0,0,2.08,4.17,0,0,0,0,0,0,0,18.75,0,0,4.17,0,14.58,4.17,6.25,4.17,0,0,0,2.08,0,2.08,0,0,0,0,0,0,16.67,8.33,8.33,4.17,0,0,6.25,8.33,0,14.58,4.17,6.25,4.17,2.08,6.25,0,0,0,0,0,0,0,0,0,0,8.33,6.25,0,0,0,0,0,0,0,2.08,0,0
1616,2077,2,science,29,89.42,24.51,47.93,1,9.67,6.9,82.76,48.28,10.34,3.45,3.45,0,0,0,0,6.9,20.69,3.45,6.9,0,6.9,3.45,17.24,6.9,0,0,0,0,3.45,0,3.45,0,3.45,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,3.45,3.45,0,0,3.45,0,0,0,3.45,3.45,0,0,3.45,0,0,3.45,6.9,0,13.79,0,10.34,0,0,0,0,0,0,3.45,0,0,0,0,0,0,13.79,10.34,0,0,0,0,0,0,0,3.45,0,0
1617,2077,2,social,11,57.84,81.84,31.94,25.77,11,36.36,63.64,27.27,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1618,2080,2,science,54,93.26,35.54,79.42,88.52,18,22.22,79.63,44.44,7.41,1.85,1.85,0,0,0,0,5.56,7.41,14.81,7.41,0,7.41,0,12.96,3.7,1.85,0,7.41,1.85,3.7,3.7,0,0,0,0,1.85,0,0,0,0,9.26,0,1.85,0,3.7,1.85,3.7,1.85,0,1.85,0,1.85,0,1.85,0,0,0,0,0,0,0,0,11.11,1.85,0,20.37,1.85,11.11,7.41,0,0,0,0,0,5.56,1.85,0,0,1.85,0,0,7.41,5.56,0,0,0,0,0,0,0,1.85,0,0
1619,2080,2,social,25,14.11,11.52,87.83,91.14,12.5,16,88,60,24,24,20,0,0,0,4,0,0,12,8,4,12,0,12,0,4,0,0,0,4,4,0,0,0,0,8,0,0,0,0,12,0,4,4,0,4,0,4,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,8,0,12,0,8,4,8,4,4,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1620,2087,2,science,10,52.71,99,1,25.77,10,0,100,60,30,30,0,0,0,30,0,0,0,20,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,30,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,10,10,10,0,0,20,0,0,20,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1621,2087,2,social,10,8.69,84.14,1,25.77,10,40,80,60,20,20,10,0,0,10,0,0,0,10,20,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,40,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1622,2090,2,science,89,18.1,32.66,30.72,11.29,14.83,21.35,91.01,58.43,12.36,4.49,2.25,0,0,0,2.25,7.87,8.99,5.62,11.24,8.99,13.48,2.25,24.72,1.12,1.12,0,4.49,1.12,1.12,0,1.12,0,1.12,0,6.74,0,0,0,0,23.6,3.37,4.49,8.99,6.74,1.12,6.74,0,0,0,0,0,0,0,0,0,2.25,0,1.12,1.12,0,0,4.49,8.99,0,14.61,2.25,6.74,6.74,1.12,0,0,0,0,5.62,1.12,0,0,1.12,0,0,13.48,6.74,4.49,0,0,0,0,1.12,0,1.12,0,0
1623,2090,2,social,68,12.93,50,6.2,25.77,22.67,17.65,82.35,54.41,19.12,16.18,7.35,0,0,8.82,0,2.94,1.47,10.29,5.88,10.29,13.24,0,17.65,2.94,2.94,2.94,0,4.41,0,0,0,0,0,0,10.29,0,0,0,8.82,27.94,11.76,10.29,4.41,0,0,2.94,4.41,4.41,0,0,0,0,0,0,0,1.47,0,1.47,0,0,0,7.35,11.76,0,2.94,0,2.94,0,4.41,0,1.47,0,0,0,1.47,0,1.47,0,0,0,4.41,4.41,0,0,0,0,0,0,0,0,0,0
1624,2091,2,science,18,75.9,1.38,23.51,1,9,38.89,66.67,44.44,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,11.11,11.11,16.67,0,0,0,0,5.56,5.56,0,5.56,0,5.56,0,0,0,0,0,0,27.78,0,11.11,0,5.56,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,5.56,0,5.56,0,0,0,0,0,0,16.67,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1625,2091,2,social,25,73.88,65.56,1.59,91.14,25,36,68,44,8,0,0,0,0,0,0,8,4,12,12,0,8,0,20,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,16,0,12,0,0,4,0,8,4,0,4,0,0,0,0,0,4,4,0,4,0,0,0,20,0,8,4,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1626,2099,2,science,27,2.64,6.93,33.94,1,6.75,18.52,88.89,70.37,14.81,11.11,3.7,0,0,0,7.41,3.7,14.81,0,11.11,11.11,11.11,14.81,18.52,0,0,7.41,0,0,7.41,0,7.41,0,3.7,3.7,11.11,0,0,0,0,14.81,0,7.41,0,0,0,7.41,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,7.41,0,3.7,3.7,0,0,0,0,0,3.7,0,0,0,0,0,0,18.52,14.81,3.7,0,0,0,0,0,0,0,0,0
1627,2101,1,science,17,59.32,50,1,1,5.67,5.88,82.35,64.71,23.53,11.76,0,0,0,0,11.76,11.76,5.88,17.65,11.76,0,0,5.88,17.65,0,0,0,0,0,5.88,0,5.88,0,0,0,11.76,0,0,0,0,17.65,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,11.76,0,5.88,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,17.65,17.65,0,0,0,0,0,0,0,0,0,0
1628,2101,1,social,21,18.82,82.96,13.15,25.77,21,19.05,80.95,61.9,19.05,14.29,0,0,0,14.29,0,4.76,9.52,9.52,9.52,9.52,14.29,0,23.81,0,0,4.76,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,0,4.76,4.76,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,14.29,4.76,0,28.57,9.52,14.29,4.76,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
1629,2102,2,science,28,83.81,36.03,1,1,14,21.43,78.57,53.57,3.57,3.57,3.57,0,0,0,0,0,21.43,3.57,10.71,7.14,10.71,0,21.43,0,0,0,0,7.14,7.14,0,7.14,0,7.14,0,0,0,0,0,0,25,3.57,3.57,10.71,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0
1630,2104,1,science,20,66.46,50,15.86,1,10,10,80,55,5,0,0,0,0,0,0,5,0,20,10,0,15,5,15,0,0,0,0,0,10,0,10,0,0,0,5,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,5,0,0,10,0,0,5,0,5,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1631,2105,1,social,11,13.54,96.52,1,99,11,36.36,81.82,36.36,18.18,18.18,9.09,0,0,9.09,0,0,0,0,9.09,0,9.09,0,9.09,9.09,9.09,0,0,9.09,9.09,9.09,0,0,0,0,27.27,0,0,9.09,0,18.18,0,9.09,9.09,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1632,2107,2,science,16,85.32,26.6,7.84,25.77,16,37.5,68.75,50,6.25,6.25,6.25,0,0,0,0,0,18.75,6.25,0,6.25,18.75,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
1633,2107,2,social,18,18.82,50,1,98.27,9,16.67,83.33,66.67,16.67,11.11,5.56,0,0,5.56,0,5.56,0,16.67,22.22,0,11.11,0,33.33,5.56,0,0,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,5.56,16.67,5.56,11.11,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1634,2108,1,science,25,8.69,65.56,1,1,8.33,4,88,48,16,16,0,0,0,0,16,0,0,4,12,0,8,8,24,4,0,0,0,12,4,0,4,0,0,0,16,0,0,0,0,28,0,4,8,12,0,4,0,0,0,0,12,0,4,0,8,0,0,0,0,0,0,0,20,0,4,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0
1635,2108,1,social,9,93.26,98.62,1,99,9,22.22,88.89,44.44,11.11,11.11,0,0,0,11.11,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,22.22,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1636,2113,1,science,10,8.69,1,43.37,99,10,20,80,60,10,0,0,0,0,0,0,10,0,10,10,0,10,20,20,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,10,0,0,0,0,10,0,10,0,0,10,0,0,0,10,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1637,2113,1,social,15,84.62,74.76,10.08,25.77,15,20,66.67,46.67,13.33,13.33,6.67,0,0,6.67,0,0,13.33,6.67,6.67,0,6.67,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,13.33,0,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
1638,2114,1,science,11,4.01,50,2.4,1,11,9.09,90.91,63.64,27.27,27.27,9.09,0,0,0,18.18,0,9.09,0,9.09,0,9.09,9.09,27.27,0,0,0,0,0,9.09,0,9.09,0,0,0,27.27,0,0,0,0,27.27,0,9.09,9.09,0,0,9.09,9.09,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
1639,2117,2,science,29,84.23,36.51,69.96,1,9.67,27.59,82.76,44.83,10.34,10.34,3.45,0,0,0,6.9,0,13.79,6.9,6.9,0,6.9,3.45,20.69,3.45,3.45,0,6.9,0,3.45,0,3.45,0,0,0,6.9,0,0,0,0,10.34,0,6.9,0,0,0,3.45,3.45,3.45,0,0,6.9,0,0,0,6.9,0,0,0,0,0,0,17.24,6.9,0,17.24,0,3.45,13.79,0,0,0,0,0,6.9,0,0,0,0,0,0,13.79,10.34,0,0,0,0,0,0,0,3.45,0,0
1640,2117,2,social,43,79.72,50,1,95.29,7.17,13.95,72.09,39.53,4.65,2.33,2.33,0,0,0,0,2.33,4.65,11.63,9.3,4.65,6.98,0,16.28,4.65,6.98,4.65,2.33,6.98,9.3,6.98,2.33,0,0,0,2.33,0,0,0,0,13.95,0,4.65,2.33,4.65,2.33,0,2.33,2.33,0,0,2.33,0,0,0,0,9.3,2.33,0,2.33,2.33,2.33,11.63,4.65,0,6.98,2.33,2.33,2.33,4.65,4.65,0,0,0,0,0,0,0,0,0,0,13.95,13.95,0,0,0,0,0,0,0,0,0,0
1641,2124,2,science,50,1.92,3.62,69.14,25.77,25,20,92,64,18,10,6,0,0,0,4,8,4,6,16,8,10,8,26,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,30,6,4,2,12,0,8,0,0,0,0,10,0,0,0,10,2,0,0,0,2,0,4,14,2,6,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,8,0,0
1642,2124,2,social,35,17.04,80.42,26,78.19,11.67,8.57,85.71,60,17.14,17.14,8.57,0,8.57,0,0,0,5.71,11.43,5.71,8.57,20,0,20,8.57,2.86,5.71,0,2.86,2.86,2.86,0,0,0,0,8.57,0,0,0,0,8.57,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,0,2.86,2.86,5.71,0,0,17.14,0,11.43,2.86,2.86,5.71,2.86,0,0,0,0,0,0,0,0,0,0,0,8.57,8.57,0,0,0,0,0,0,0,0,0,0
1643,2125,1,science,56,25.07,42.9,1,1,8,17.86,76.79,50,8.93,0,0,0,0,0,0,8.93,1.79,8.93,12.5,7.14,10.71,1.79,10.71,1.79,0,1.79,3.57,5.36,10.71,1.79,8.93,0,3.57,3.57,0,0,0,0,0,5.36,0,3.57,0,1.79,0,0,7.14,0,0,3.57,3.57,0,0,0,3.57,7.14,0,0,3.57,1.79,1.79,5.36,10.71,0,3.57,0,0,3.57,0,0,0,0,1.79,0,0,0,0,0,0,0,14.29,12.5,1.79,0,0,0,0,0,0,0,0,0
1644,2125,1,social,41,9.85,59.64,1,99,8.2,19.51,90.24,65.85,19.51,19.51,12.2,2.44,0,4.88,0,0,4.88,9.76,19.51,7.32,7.32,0,29.27,2.44,0,0,0,0,7.32,7.32,0,0,0,0,12.2,0,0,4.88,0,19.51,0,4.88,14.63,0,0,0,4.88,2.44,0,2.44,0,0,0,0,0,9.76,7.32,2.44,0,2.44,0,0,12.2,4.88,12.2,4.88,7.32,0,0,4.88,0,0,0,0,2.44,0,0,2.44,0,0,12.2,12.2,0,0,0,0,0,0,0,0,0,0
1645,2126,2,science,23,71.39,50,27.39,93.61,23,17.39,91.3,52.17,17.39,4.35,4.35,0,0,0,0,13.04,13.04,8.7,4.35,4.35,4.35,4.35,17.39,4.35,4.35,0,0,8.7,4.35,4.35,0,0,0,0,8.7,0,0,0,0,17.39,4.35,4.35,0,4.35,4.35,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,8.7,0,4.35,4.35,0,0,0,0,0,4.35,4.35,0,0,4.35,0,0,8.7,4.35,0,0,0,0,0,0,0,4.35,0,0
1646,2126,2,social,17,7.44,3.89,28.81,99,17,23.53,82.35,52.94,5.88,5.88,5.88,0,0,0,0,0,0,5.88,17.65,5.88,11.76,5.88,23.53,0,0,0,0,0,11.76,11.76,0,0,0,0,5.88,0,0,0,0,23.53,0,11.76,0,0,0,11.76,0,0,0,0,0,0,0,0,0,17.65,5.88,5.88,11.76,0,0,0,23.53,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
1647,2129,1,science,43,50.06,8.15,87.51,1,14.33,11.63,81.4,67.44,13.95,11.63,4.65,0,0,0,6.98,2.33,11.63,13.95,11.63,2.33,9.3,9.3,13.95,2.33,0,2.33,0,0,4.65,0,4.65,0,0,0,6.98,0,0,0,0,20.93,4.65,9.3,0,0,0,6.98,0,0,0,0,0,0,0,0,0,9.3,0,0,6.98,2.33,0,0,16.28,0,11.63,0,9.3,2.33,0,0,0,0,0,0,0,0,0,0,0,0,9.3,6.98,0,0,0,0,0,0,0,2.33,0,0
1648,2129,1,social,56,43.57,81.4,2.24,59.59,14,5.36,87.5,66.07,21.43,17.86,5.36,0,0,8.93,3.57,1.79,10.71,12.5,12.5,3.57,8.93,0,17.86,1.79,0,1.79,1.79,1.79,1.79,1.79,0,0,0,0,16.07,0,0,8.93,0,8.93,0,1.79,3.57,5.36,0,1.79,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,0,3.57,14.29,1.79,14.29,5.36,7.14,1.79,0,1.79,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
1649,2131,1,science,71,86.3,98.73,8.28,1,23.67,5.63,92.96,50.7,18.31,18.31,0,0,0,0,18.31,0,8.45,14.08,0,1.41,7.04,1.41,14.08,2.82,0,0,0,2.82,11.27,1.41,9.86,0,0,1.41,23.94,0,0,0,0,7.04,0,4.23,0,2.82,0,0,0,0,0,0,8.45,2.82,0,0,5.63,9.86,0,0,1.41,2.82,5.63,1.41,11.27,0,12.68,7.04,5.63,1.41,0,0,2.82,0,0,0,0,0,0,0,0,0,4.23,4.23,0,0,0,0,0,0,0,0,0,0
1650,2131,1,social,30,84.62,36.95,98.01,99,15,13.33,80,53.33,16.67,10,6.67,0,0,3.33,0,6.67,10,13.33,3.33,3.33,6.67,0,13.33,0,0,0,10,0,6.67,6.67,0,0,0,0,6.67,0,0,6.67,0,10,3.33,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,6.67,0,0,23.33,6.67,10,6.67,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
1651,2132,2,science,13,43.96,6.21,63.54,99,6.5,7.69,84.62,53.85,23.08,15.38,15.38,0,0,0,0,7.69,15.38,0,0,0,15.38,0,7.69,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,15.38,7.69,15.38,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0
1652,2132,2,social,20,15.77,84.14,1,96.76,10,10,80,50,20,15,5,0,0,10,0,5,5,5,0,10,15,0,25,5,5,10,0,0,5,5,0,0,0,0,15,0,0,0,10,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,15,5,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
1653,2133,1,science,19,12.81,29.92,4.05,1,9.5,26.32,84.21,68.42,10.53,0,0,0,0,0,0,10.53,15.79,0,21.05,5.26,10.53,5.26,21.05,5.26,0,0,0,0,10.53,0,10.53,0,5.26,5.26,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,5.26,0,0,5.26,0,0,0,10.53,10.53,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0
1654,2141,2,science,7,93.26,1,13.15,25.77,7,28.57,71.43,57.14,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
1655,2141,2,social,6,18.82,50,23.51,25.77,6,33.33,66.67,33.33,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
1656,2142,2,science,37,15.54,70.57,21.26,2.3,12.33,24.32,81.08,64.86,18.92,5.41,0,0,5.41,0,0,13.51,8.11,10.81,16.22,0,16.22,2.7,21.62,0,0,0,0,0,2.7,0,2.7,0,2.7,0,10.81,0,0,0,0,16.22,2.7,2.7,2.7,5.41,2.7,8.11,2.7,0,2.7,0,0,0,0,0,0,2.7,0,0,2.7,0,0,2.7,18.92,0,8.11,0,8.11,0,2.7,2.7,0,0,0,2.7,0,0,0,0,0,0,21.62,8.11,5.41,0,0,0,0,0,0,8.11,0,0
1657,2142,2,social,18,1.92,50,4.97,25.77,9,16.67,83.33,61.11,11.11,11.11,5.56,0,0,5.56,0,0,0,11.11,5.56,16.67,27.78,0,27.78,0,0,11.11,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,27.78,5.56,16.67,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0
1658,2144,2,science,58,41.01,8.4,47.93,1,14.5,22.41,82.76,60.34,15.52,6.9,6.9,0,0,0,0,8.62,17.24,1.72,8.62,5.17,12.07,1.72,20.69,1.72,1.72,3.45,0,0,3.45,0,3.45,0,3.45,0,0,0,0,0,0,20.69,6.9,6.9,5.17,3.45,0,5.17,1.72,0,0,1.72,0,0,0,0,0,5.17,0,3.45,0,1.72,0,5.17,12.07,1.72,6.9,1.72,3.45,1.72,0,0,0,0,0,3.45,0,0,0,0,0,0,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0
1659,2144,2,social,13,1,93.79,17.46,25.77,6.5,23.08,84.62,53.85,38.46,30.77,15.38,7.69,0,7.69,0,7.69,0,0,7.69,0,7.69,0,23.08,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,0,7.69,30.77,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,0,15.38,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,7.69,0,0,0,38.46,38.46,0,0,0,0,0,0,0,0,0,0
1660,2145,2,science,27,56.91,22.95,58.07,99,6.75,14.81,85.19,55.56,18.52,11.11,11.11,0,0,0,0,7.41,14.81,7.41,3.7,7.41,11.11,0,14.81,0,0,3.7,0,3.7,7.41,7.41,0,0,0,0,3.7,0,0,0,0,18.52,7.41,7.41,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,11.11,0,3.7,0,3.7,0,0,0,0,0,0,3.7,3.7,0,0,3.7,0,0,18.52,14.81,0,0,0,0,0,0,0,3.7,0,0
1661,2145,2,social,24,1.92,99,1,1,12,29.17,83.33,54.17,33.33,25,8.33,8.33,0,8.33,0,8.33,0,4.17,12.5,4.17,4.17,0,25,4.17,0,4.17,0,0,4.17,0,4.17,0,0,0,25,0,0,0,8.33,25,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,20.83,16.67,8.33,0,0,4.17,4.17,12.5,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,12.5,8.33,0,0,0,0,0,0,0,4.17,0,0
1662,2147,1,social,28,76.76,92.33,4.35,25.77,14,17.86,82.14,57.14,21.43,17.86,7.14,3.57,0,7.14,0,3.57,10.71,14.29,7.14,3.57,3.57,0,17.86,0,0,3.57,0,3.57,0,0,0,0,0,0,17.86,0,0,7.14,0,21.43,3.57,7.14,7.14,0,3.57,0,0,0,0,0,0,0,0,0,0,14.29,10.71,7.14,3.57,0,0,3.57,10.71,0,14.29,3.57,10.71,0,0,7.14,0,0,0,0,0,0,0,0,0,0,10.71,7.14,0,0,0,0,0,0,0,3.57,0,0
1663,2149,2,science,76,35.06,14.62,4.05,2.51,19,27.63,82.89,57.89,11.84,3.95,1.32,0,0,0,2.63,7.89,10.53,9.21,14.47,2.63,11.84,5.26,23.68,3.95,3.95,1.32,1.32,2.63,2.63,0,2.63,0,2.63,0,2.63,0,0,0,0,22.37,2.63,5.26,7.89,3.95,2.63,6.58,0,0,0,0,1.32,0,0,0,1.32,7.89,0,3.95,2.63,0,1.32,9.21,7.89,0,7.89,1.32,3.95,2.63,0,0,0,0,0,3.95,0,0,0,0,0,0,11.84,5.26,0,0,0,0,0,0,0,6.58,0,0
1664,2151,2,science,26,1,1,63.54,89.84,26,15.38,88.46,69.23,23.08,7.69,7.69,0,0,0,0,15.38,7.69,0,15.38,11.54,11.54,7.69,19.23,0,0,3.85,0,3.85,11.54,7.69,3.85,0,3.85,0,0,0,0,0,0,30.77,0,11.54,0,3.85,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,15.38,0,0,0,0,0,0,0,0,0,0,3.85,7.69,0,0,7.69,0,0,7.69,3.85,0,0,0,0,0,0,0,3.85,0,0
